id,from_node,to_node,distance,spend_tm
1072430,974,1031,40161,49
1072431,974,1032,13804,17
1072432,974,1033,45232,55
1072433,974,1034,26639,32
1072434,974,1035,35255,43
1072435,974,1036,29716,36
1072436,974,1037,14760,18
1072437,974,1038,25574,31
1072438,974,1039,52957,64
1072439,974,1040,35970,44
1072440,974,1041,42397,51
1072441,974,1042,34785,42
1072442,974,1043,12811,16
1072443,974,1044,24870,30
1072444,974,1045,63551,77
1072445,974,1046,14696,18
1072446,974,1047,44427,54
1072447,974,1048,25910,32
1072448,974,1049,16359,20
1072449,974,1050,38498,47
1072450,974,1051,36134,44
1072451,974,1052,24148,29
1072452,974,1053,40137,49
1072453,974,1054,29656,36
1072454,974,1055,18041,22
1072455,974,1056,47348,57
1072456,974,1057,41259,50
1072457,974,1058,33841,41
1072458,974,1059,26238,32
1072459,974,1060,27416,33
1072460,974,1061,25832,31
1072461,974,1062,41824,51
1072462,974,1063,14269,18
1072463,974,1064,14050,17
1072464,974,1065,30440,37
1072465,974,1066,28559,35
1072466,974,1067,12753,16
1072467,974,1068,46164,56
1072468,974,1069,29195,36
1072469,974,1070,50168,61
1072470,974,1071,27899,34
1072471,974,1072,14603,18
1072472,974,1073,27344,33
1072473,974,1074,59059,71
1072474,974,1075,36789,45
1072475,974,1076,35516,43
1072476,974,1077,31481,38
1072477,974,1078,31101,38
1072478,974,1079,30933,38
1072479,974,1080,23300,28
1072480,974,1081,36538,44
1072481,974,1082,32626,40
1072482,974,1083,64181,78
1072483,974,1084,21735,27
1072484,974,1085,22691,28
1072485,974,1086,17734,22
1072486,974,1087,34336,42
1072487,974,1088,43853,53
1072488,974,1089,58329,70
1072489,974,1090,27238,33
1072490,974,1091,24268,30
1072491,974,1092,32770,40
1072492,974,1093,46254,56
1072493,974,1094,25920,32
1072494,974,1095,31072,38
1072495,974,1096,7624,10
1072496,974,1097,34738,42
1072497,974,1098,37469,45
1072498,974,1099,33991,41
1072499,974,1100,43649,53
1073500,975,1001,37039,45
1073501,975,1002,45284,55
1073502,975,1003,36205,44
1073503,975,1004,28248,34
1073504,975,1005,25643,31
1073505,975,1006,25418,31
1073506,975,1007,55768,67
1073507,975,1008,14123,17
1073508,975,1009,41923,51
1073509,975,1010,62207,75
1073510,975,1011,29685,36
1073511,975,1012,10650,13
1073512,975,1013,9603,12
1073513,975,1014,18783,23
1073514,975,1015,17944,22
1073515,975,1016,34606,42
1073516,975,1017,16066,20
1073517,975,1018,25011,31
1073518,975,1019,31493,38
1073519,975,1020,54189,66
1073520,975,1021,27745,34
1073521,975,1022,18540,23
1073522,975,1023,21269,26
1073523,975,1024,19807,24
1073524,975,1025,35163,43
1073525,975,1026,33633,41
1073526,975,1027,25904,32
1073527,975,1028,21089,26
1073528,975,1029,55253,67
1073529,975,1030,12877,16
1073530,975,1031,35753,43
1073531,975,1032,9396,12
1073532,975,1033,40816,49
1073533,975,1034,23748,29
1073534,975,1035,38136,46
1073535,975,1036,25307,31
1073536,975,1037,10351,13
1073537,975,1038,21162,26
1073538,975,1039,48539,59
1073539,975,1040,31554,38
1073540,975,1041,37988,46
1073541,975,1042,30368,37
1073542,975,1043,9773,12
1073543,975,1044,20457,25
1073544,975,1045,59133,71
1073545,975,1046,19098,23
1073546,975,1047,47302,57
1073547,975,1048,23017,28
1073548,975,1049,19245,24
1073549,975,1050,41373,50
1073550,975,1051,39009,47
1073551,975,1052,19735,24
1073552,975,1053,35726,43
1073553,975,1054,25248,31
1073554,975,1055,15149,19
1073555,975,1056,42937,52
1073556,975,1057,44137,53
1073557,975,1058,30949,38
1073558,975,1059,23347,29
1073559,975,1060,23005,28
1073560,975,1061,22936,28
1073561,975,1062,44699,54
1073562,975,1063,13154,16
1073563,975,1064,10259,13
1073564,975,1065,27548,34
1073565,975,1066,25668,31
1073566,975,1067,9864,12
1073567,975,1068,41744,51
1073568,975,1069,32074,39
1073569,975,1070,53041,64
1073570,975,1071,23484,29
1073571,975,1072,19008,23
1073572,975,1073,22935,28
1073573,975,1074,54639,66
1073574,975,1075,32381,39
1073575,975,1076,38394,47
1073576,975,1077,28590,35
1073577,975,1078,28209,34
1073578,975,1079,33814,41
1073579,975,1080,21487,26
1073580,975,1081,32123,39
1073581,975,1082,28215,34
1073582,975,1083,59762,72
1073583,975,1084,17327,21
1073584,975,1085,18284,22
1073585,975,1086,14842,18
1073586,975,1087,29921,36
1073587,975,1088,46729,57
1073588,975,1089,53908,65
1073589,975,1090,22825,28
1073590,975,1091,19861,24
1073591,975,1092,29878,36
1073592,975,1093,41845,51
1073593,975,1094,22383,27
1073594,975,1095,33950,41
1073595,975,1096,6192,8
1073596,975,1097,30327,37
1073597,975,1098,33051,40
1073598,975,1099,31098,38
1073599,975,1100,39235,48
1074600,976,1001,55926,68
1074601,976,1002,33485,41
1074602,976,1003,55122,67
1074603,976,1004,24162,29
1074604,976,1005,31276,38
1074605,976,1006,13773,17
1074606,976,1007,37950,46
1074607,976,1008,33080,40
1074608,976,1009,37770,46
1074609,976,1010,40540,49
1074610,976,1011,10698,13
1074611,976,1012,31840,39
1074612,976,1013,22147,27
1074613,976,1014,23289,28
1074614,976,1015,33480,41
1074615,976,1016,15623,19
1074616,976,1017,37647,46
1074617,976,1018,22516,28
1074618,976,1019,50422,61
1074619,976,1020,73071,88
1074620,976,1021,34653,42
1074621,976,1022,25754,31
1074622,976,1023,14951,18
1074623,976,1024,28096,34
1074624,976,1025,54055,65
1074625,976,1026,52549,64
1074626,976,1027,10432,13
1074627,976,1028,40036,49
1074628,976,1029,74136,89
1074629,976,1030,34446,42
1074630,976,1031,14149,17
1074631,976,1032,27672,34
1074632,976,1033,26222,32
1074633,976,1034,15482,19
1074634,976,1035,57067,69
1074635,976,1036,11669,15
1074636,976,1037,27547,34
1074637,976,1038,33110,40
1074638,976,1039,29650,36
1074639,976,1040,36932,45
1074640,976,1041,16381,20
1074641,976,1042,42634,52
1074642,976,1043,28733,35
1074643,976,1044,38053,46
1074644,976,1045,37469,45
1074645,976,1046,40670,49
1074646,976,1047,66197,80
1074647,976,1048,25305,31
1074648,976,1049,38201,46
1074649,976,1050,60269,73
1074650,976,1051,57911,70
1074651,976,1052,35883,44
1074652,976,1053,14104,17
1074653,976,1054,12068,15
1074654,976,1055,29185,36
1074655,976,1056,21317,26
1074656,976,1057,63051,76
1074657,976,1058,13096,16
1074658,976,1059,14557,18
1074659,976,1060,28210,34
1074660,976,1061,35713,43
1074661,976,1062,63593,77
1074662,976,1063,32108,39
1074663,976,1064,20348,25
1074664,976,1065,14024,17
1074665,976,1066,12809,16
1074666,976,1067,22132,27
1074667,976,1068,45299,55
1074668,976,1069,50993,62
1074669,976,1070,71930,87
1074670,976,1071,40551,49
1074671,976,1072,40594,49
1074672,976,1073,16783,21
1074673,976,1074,33153,40
1074674,976,1075,10776,13
1074675,976,1076,57306,69
1074676,976,1077,12196,15
1074677,976,1078,17605,22
1074678,976,1079,52746,64
1074679,976,1080,40418,49
1074680,976,1081,30003,37
1074681,976,1082,19945,24
1074682,976,1083,38098,46
1074683,976,1084,17939,22
1074684,976,1085,11710,15
1074685,976,1086,25613,31
1074686,976,1087,32799,40
1074687,976,1088,65627,79
1074688,976,1089,33564,41
1074689,976,1090,35633,43
1074690,976,1091,10134,13
1074691,976,1092,16959,21
1074692,976,1093,20236,25
1074693,976,1094,41309,50
1074694,976,1095,52863,64
1074695,976,1096,27781,34
1074696,976,1097,19625,24
1074697,976,1098,44384,54
1074698,976,1099,18470,23
1074699,976,1100,23097,28
1075700,977,1001,27935,34
1075701,977,1002,29533,36
1075702,977,1003,27106,33
1075703,977,1004,12503,16
1075704,977,1005,9897,12
1075705,977,1006,22678,28
1075706,977,1007,40014,49
1075707,977,1008,17584,22
1075708,977,1009,26172,32
1075709,977,1010,46455,56
1075710,977,1011,38773,47
1075711,977,1012,25987,32
1075712,977,1013,14538,18
1075713,977,1014,13159,16
1075714,977,1015,27652,34
1075715,977,1016,43694,53
1075716,977,1017,31804,39
1075717,977,1018,34097,41
1075718,977,1019,22396,27
1075719,977,1020,45084,55
1075720,977,1021,11998,15
1075721,977,1022,27626,34
1075722,977,1023,21503,26
1075723,977,1024,8345,11
1075724,977,1025,26060,32
1075725,977,1026,24534,30
1075726,977,1027,34992,42
1075727,977,1028,16941,21
1075728,977,1029,46148,56
1075729,977,1030,28613,35
1075730,977,1031,35822,43
1075731,977,1032,14747,18
1075732,977,1033,25068,31
1075733,977,1034,32835,40
1075734,977,1035,29039,35
1075735,977,1036,24785,30
1075736,977,1037,13792,17
1075737,977,1038,5416,7
1075738,977,1039,32788,40
1075739,977,1040,15805,19
1075740,977,1041,35728,43
1075741,977,1042,14622,18
1075742,977,1043,15740,19
1075743,977,1044,10025,13
1075744,977,1045,43381,53
1075745,977,1046,34835,42
1075746,977,1047,38200,46
1075747,977,1048,32102,39
1075748,977,1049,21970,27
1075749,977,1050,32271,39
1075750,977,1051,29908,36
1075751,977,1052,7852,10
1075752,977,1053,23184,28
1075753,977,1054,24385,30
1075754,977,1055,24236,30
1075755,977,1056,31322,38
1075756,977,1057,35038,43
1075757,977,1058,40036,49
1075758,977,1059,32435,39
1075759,977,1060,8227,10
1075760,977,1061,32019,39
1075761,977,1062,35596,43
1075762,977,1063,14284,18
1075763,977,1064,19348,24
1075764,977,1065,36635,44
1075765,977,1066,34756,42
1075766,977,1067,18953,23
1075767,977,1068,25991,32
1075768,977,1069,22975,28
1075769,977,1070,43938,53
1075770,977,1071,12528,16
1075771,977,1072,34747,42
1075772,977,1073,19667,24
1075773,977,1074,38886,47
1075774,977,1075,32098,39
1075775,977,1076,29294,36
1075776,977,1077,37677,46
1075777,977,1078,37295,45
1075778,977,1079,24717,30
1075779,977,1080,12390,15
1075780,977,1081,16376,20
1075781,977,1082,16496,20
1075782,977,1083,44011,53
1075783,977,1084,18517,23
1075784,977,1085,26255,32
1075785,977,1086,23930,29
1075786,977,1087,14174,18
1075787,977,1088,37627,46
1075788,977,1089,38156,46
1075789,977,1090,7605,10
1075790,977,1091,27173,33
1075791,977,1092,38964,47
1075792,977,1093,38436,47
1075793,977,1094,13285,16
1075794,977,1095,24851,30
1075795,977,1096,21931,27
1075796,977,1097,16814,21
1075797,977,1098,17300,21
1075798,977,1099,40184,49
1075799,977,1100,23487,29
1076800,978,1001,10785,13
1076801,978,1002,33248,40
1076802,978,1003,22773,28
1076803,978,1004,42615,52
1076804,978,1005,35494,43
1076805,978,1006,53026,64
1076806,978,1007,28758,35
1076807,978,1008,33719,41
1076808,978,1009,28961,35
1076809,978,1010,45729,55
1076810,978,1011,69134,83
1076811,978,1012,39173,48
1076812,978,1013,44665,54
1076813,978,1014,43505,53
1076814,978,1015,57396,69
1076815,978,1016,74053,89
1076816,978,1017,44995,54
1076817,978,1018,64462,78
1076818,978,1019,26758,33
1076819,978,1020,14768,18
1076820,978,1021,32107,39
1076821,978,1022,57989,70
1076822,978,1023,51853,63
1076823,978,1024,38688,47
1076824,978,1025,12661,16
1076825,978,1026,19674,24
1076826,978,1027,65351,79
1076827,978,1028,30116,37
1076828,978,1029,16161,20
1076829,978,1030,52177,63
1076830,978,1031,66172,80
1076831,978,1032,39131,47
1076832,978,1033,40531,49
1076833,978,1034,63196,76
1076834,978,1035,34749,42
1076835,978,1036,55134,67
1076836,978,1037,39254,48
1076837,978,1038,33663,41
1076838,978,1039,37083,45
1076839,978,1040,29818,36
1076840,978,1041,66076,80
1076841,978,1042,24108,29
1076842,978,1043,38069,46
1076843,978,1044,28714,35
1076844,978,1045,45232,55
1076845,978,1046,48030,58
1076846,978,1047,17397,21
1076847,978,1048,62468,75
1076848,978,1049,35149,43
1076849,978,1050,11903,15
1076850,978,1051,13697,17
1076851,978,1052,30888,38
1076852,978,1053,53527,65
1076853,978,1054,54734,66
1076854,978,1055,54599,66
1076855,978,1056,61665,74
1076856,978,1057,28152,34
1076857,978,1058,70399,85
1076858,978,1059,62795,76
1076859,978,1060,38569,47
1076860,978,1061,62391,75
1076861,978,1062,14058,17
1076862,978,1063,34686,42
1076863,978,1064,49703,60
1076864,978,1065,66997,81
1076865,978,1066,65116,79
1076866,978,1067,49309,60
1076867,978,1068,21420,26
1076868,978,1069,20169,25
1076869,978,1070,18388,23
1076870,978,1071,26207,32
1076871,978,1072,47936,58
1076872,978,1073,50015,61
1076873,978,1074,33564,41
1076874,978,1075,62448,75
1076875,978,1076,21014,26
1076876,978,1077,68038,82
1076877,978,1078,67659,82
1076878,978,1079,31396,38
1076879,978,1080,26347,32
1076880,978,1081,36757,45
1076881,978,1082,46840,57
1076882,978,1083,44858,54
1076883,978,1084,48867,59
1076884,978,1085,56609,68
1076885,978,1086,54291,66
1076886,978,1087,33961,41
1076887,978,1088,19287,24
1076888,978,1089,33154,40
1076889,978,1090,31134,38
1076890,978,1091,57526,70
1076891,978,1092,69328,84
1076892,978,1093,68784,83
1076893,978,1094,25450,31
1076894,978,1095,17486,21
1076895,978,1096,44180,54
1076896,978,1097,47156,57
1076897,978,1098,22351,27
1076898,978,1099,70549,85
1076899,978,1100,43663,53
1077900,979,1001,24928,30
1077901,979,1002,47401,57
1077902,979,1003,25786,31
1077903,979,1004,56788,69
1077904,979,1005,49664,60
1077905,979,1006,67209,81
1077906,979,1007,42900,52
1077907,979,1008,47901,58
1077908,979,1009,43113,52
1077909,979,1010,59879,72
1077910,979,1011,83334,101
1077911,979,1012,51387,62
1077912,979,1013,58854,71
1077913,979,1014,57686,70
1077914,979,1015,71605,86
1077915,979,1016,88250,106
1077916,979,1017,54926,66
1077917,979,1018,78667,95
1077918,979,1019,30508,37
1077919,979,1020,7773,10
1077920,979,1021,46273,56
1077921,979,1022,72192,87
1077922,979,1023,66038,80
1077923,979,1024,52865,64
1077924,979,1025,26806,33
1077925,979,1026,28358,35
1077926,979,1027,79548,96
1077927,979,1028,40927,50
1077928,979,1029,7023,9
1077929,979,1030,66382,80
1077930,979,1031,80358,97
1077931,979,1032,53316,64
1077932,979,1033,54693,66
1077933,979,1034,77395,93
1077934,979,1035,25638,31
1077935,979,1036,69319,84
1077936,979,1037,53439,65
1077937,979,1038,47835,58
1077938,979,1039,51237,62
1077939,979,1040,43979,53
1077940,979,1041,80260,97
1077941,979,1042,38266,46
1077942,979,1043,52254,63
1077943,979,1044,42882,52
1077944,979,1045,59384,72
1077945,979,1046,58346,71
1077946,979,1047,14671,18
1077947,979,1048,76674,93
1077948,979,1049,42779,52
1077949,979,1050,20600,25
1077950,979,1051,22969,28
1077951,979,1052,45059,55
1077952,979,1053,67702,82
1077953,979,1054,68919,83
1077954,979,1055,68802,83
1077955,979,1056,75842,92
1077956,979,1057,19031,23
1077957,979,1058,84602,102
1077958,979,1059,76993,93
1077959,979,1060,52743,64
1077960,979,1061,76605,92
1077961,979,1062,17273,21
1077962,979,1063,48868,59
1077963,979,1064,63896,77
1077964,979,1065,81198,98
1077965,979,1066,79315,96
1077966,979,1067,63503,77
1077967,979,1068,35567,43
1077968,979,1069,29919,36
1077969,979,1070,9253,12
1077970,979,1071,40371,49
1077971,979,1072,47746,58
1077972,979,1073,64198,78
1077973,979,1074,47711,58
1077974,979,1075,76633,92
1077975,979,1076,23593,29
1077976,979,1077,82239,99
1077977,979,1078,81863,99
1077978,979,1079,28189,34
1077979,979,1080,40515,49
1077980,979,1081,50923,62
1077981,979,1082,61016,74
1077982,979,1083,59009,71
1077983,979,1084,63053,76
1077984,979,1085,70801,85
1077985,979,1086,68491,83
1077986,979,1087,48126,58
1077987,979,1088,15247,19
1077988,979,1089,47300,57
1077989,979,1090,45302,55
1077990,979,1091,71717,87
1077991,979,1092,83533,101
1077992,979,1093,82966,100
1077993,979,1094,39616,48
1077994,979,1095,28037,34
1077995,979,1096,58374,71
1077996,979,1097,61331,74
1077997,979,1098,36505,44
1077998,979,1099,84757,102
1077999,979,1100,57829,70
1079000,980,1001,45257,55
1079001,980,1002,34653,42
1079002,980,1003,44437,54
1079003,980,1004,17634,22
1079004,980,1005,20582,25
1079005,980,1006,14812,18
1079006,980,1007,45128,55
1079007,980,1008,22374,27
1079008,980,1009,31291,38
1079009,980,1010,51573,62
1079010,980,1011,21421,26
1079011,980,1012,20847,26
1079012,980,1013,11435,14
1079013,980,1014,12584,16
1079014,980,1015,22503,28
1079015,980,1016,26343,32
1079016,980,1017,26660,32
1079017,980,1018,16742,21
1079018,980,1019,39731,48
1079019,980,1020,62405,75
1079020,980,1021,23963,29
1079021,980,1022,14771,18
1079022,980,1023,10664,13
1079023,980,1024,17396,21
1079024,980,1025,43384,53
1079025,980,1026,41865,51
1079026,980,1027,17641,22
1079027,980,1028,29335,36
1079028,980,1029,63469,77
1079029,980,1030,23465,29
1079030,980,1031,25148,31
1079031,980,1032,16964,21
1079032,980,1033,30192,37
1079033,980,1034,15484,19
1079034,980,1035,46375,56
1079035,980,1036,14702,18
1079036,980,1037,16839,21
1079037,980,1038,22415,27
1079038,980,1039,37908,46
1079039,980,1040,26246,32
1079040,980,1041,27382,33
1079041,980,1042,31952,39
1079042,980,1043,18025,22
1079043,980,1044,27360,33
1079044,980,1045,48500,59
1079045,980,1046,29688,36
1079046,980,1047,55524,67
1079047,980,1048,14747,18
1079048,980,1049,27495,33
1079049,980,1050,49595,60
1079050,980,1051,47234,57
1079051,980,1052,25188,31
1079052,980,1053,25113,31
1079053,980,1054,14643,18
1079054,980,1055,18202,22
1079055,980,1056,32325,39
1079056,980,1057,52368,63
1079057,980,1058,22682,28
1079058,980,1059,15084,19
1079059,980,1060,17512,22
1079060,980,1061,24740,30
1079061,980,1062,52921,64
1079062,980,1063,21404,26
1079063,980,1064,9356,12
1079064,980,1065,19283,24
1079065,980,1066,17405,21
1079066,980,1067,11141,14
1079067,980,1068,34627,42
1079068,980,1069,40307,49
1079069,980,1070,61260,74
1079070,980,1071,29862,36
1079071,980,1072,29604,36
1079072,980,1073,12328,15
1079073,980,1074,44002,53
1079074,980,1075,21776,27
1079075,980,1076,46624,56
1079076,980,1077,20325,25
1079077,980,1078,19941,24
1079078,980,1079,42053,51
1079079,980,1080,29726,36
1079080,980,1081,21502,26
1079081,980,1082,17603,22
1079082,980,1083,49129,59
1079083,980,1084,7229,9
1079084,980,1085,8907,11
1079085,980,1086,14627,18
1079086,980,1087,22109,27
1079087,980,1088,54952,66
1079088,980,1089,43272,52
1079089,980,1090,24940,30
1079090,980,1091,9825,12
1079091,980,1092,21609,26
1079092,980,1093,31238,38
1079093,980,1094,30619,37
1079094,980,1095,42181,51
1079095,980,1096,16789,21
1079096,980,1097,19714,24
1079097,980,1098,33705,41
1079098,980,1099,22828,28
1079099,980,1100,28614,35
1080100,981,1001,31197,38
1080101,981,1002,14421,18
1080102,981,1003,30381,37
1080103,981,1004,10994,14
1080104,981,1005,13603,17
1080105,981,1006,19384,24
1080106,981,1007,24893,30
1080107,981,1008,32672,40
1080108,981,1009,13035,16
1080109,981,1010,31340,38
1080110,981,1011,35466,43
1080111,981,1012,41068,50
1080112,981,1013,29622,36
1080113,981,1014,20451,25
1080114,981,1015,42720,52
1080115,981,1016,40389,49
1080116,981,1017,46880,57
1080117,981,1018,31753,39
1080118,981,1019,28692,35
1080119,981,1020,48344,59
1080120,981,1021,11506,14
1080121,981,1022,34990,42
1080122,981,1023,18208,22
1080123,981,1024,19432,24
1080124,981,1025,29324,36
1080125,981,1026,27808,34
1080126,981,1027,31688,39
1080127,981,1028,32034,39
1080128,981,1029,49408,60
1080129,981,1030,43684,53
1080130,981,1031,32527,40
1080131,981,1032,29834,36
1080132,981,1033,9962,12
1080133,981,1034,29529,36
1080134,981,1035,36681,45
1080135,981,1036,21490,26
1080136,981,1037,28880,35
1080137,981,1038,18082,22
1080138,981,1039,17676,22
1080139,981,1040,12190,15
1080140,981,1041,32434,39
1080141,981,1042,17895,22
1080142,981,1043,30827,37
1080143,981,1044,18791,23
1080144,981,1045,28268,34
1080145,981,1046,49907,60
1080146,981,1047,41465,50
1080147,981,1048,34543,42
1080148,981,1049,37059,45
1080149,981,1050,35536,43
1080150,981,1051,33176,40
1080151,981,1052,19510,24
1080152,981,1053,19896,24
1080153,981,1054,21090,26
1080154,981,1055,38421,47
1080155,981,1056,28034,34
1080156,981,1057,38311,46
1080157,981,1058,36727,45
1080158,981,1059,29130,35
1080159,981,1060,16237,20
1080160,981,1061,44956,54
1080161,981,1062,38861,47
1080162,981,1063,29374,36
1080163,981,1064,29577,36
1080164,981,1065,33328,40
1080165,981,1066,31450,38
1080166,981,1067,31362,38
1080167,981,1068,20567,25
1080168,981,1069,26252,32
1080169,981,1070,47200,57
1080170,981,1071,15807,19
1080171,981,1072,49825,60
1080172,981,1073,16374,20
1080173,981,1074,23768,29
1080174,981,1075,28803,35
1080175,981,1076,32567,40
1080176,981,1077,34370,42
1080177,981,1078,33985,41
1080178,981,1079,33327,40
1080179,981,1080,20362,25
1080180,981,1081,7127,9
1080181,981,1082,13208,16
1080182,981,1083,28897,35
1080183,981,1084,21901,27
1080184,981,1085,22955,28
1080185,981,1086,34847,42
1080186,981,1087,9330,12
1080187,981,1088,40893,50
1080188,981,1089,23038,28
1080189,981,1090,16423,20
1080190,981,1091,23873,29
1080191,981,1092,35653,43
1080192,981,1093,35143,43
1080193,981,1094,17745,22
1080194,981,1095,28124,34
1080195,981,1096,37011,45
1080196,981,1097,13527,17
1080197,981,1098,19647,24
1080198,981,1099,36871,45
1080199,981,1100,10049,13
1081200,982,1001,71405,86
1081201,982,1002,48969,59
1081202,982,1003,70610,85
1081203,982,1004,39657,48
1081204,982,1005,46769,57
1081205,982,1006,29274,36
1081206,982,1007,53427,65
1081207,982,1008,48581,59
1081208,982,1009,53254,64
1081209,982,1010,42718,52
1081210,982,1011,13213,16
1081211,982,1012,45129,55
1081212,982,1013,37651,46
1081213,982,1014,38789,47
1081214,982,1015,31268,38
1081215,982,1016,8287,10
1081216,982,1017,41618,50
1081217,982,1018,20305,25
1081218,982,1019,65913,80
1081219,982,1020,88547,107
1081220,982,1021,50144,61
1081221,982,1022,24366,30
1081222,982,1023,30454,37
1081223,982,1024,43594,53
1081224,982,1025,69534,84
1081225,982,1026,68037,82
1081226,982,1027,16988,21
1081227,982,1028,55534,67
1081228,982,1029,89612,108
1081229,982,1030,32236,39
1081230,982,1031,16347,20
1081231,982,1032,43174,52
1081232,982,1033,41711,51
1081233,982,1034,19149,23
1081234,982,1035,72559,88
1081235,982,1036,27171,33
1081236,982,1037,43049,52
1081237,982,1038,48605,59
1081238,982,1039,45134,55
1081239,982,1040,52420,63
1081240,982,1041,18579,23
1081241,982,1042,58121,70
1081242,982,1043,44235,54
1081243,982,1044,53546,65
1081244,982,1045,39649,48
1081245,982,1046,38461,47
1081246,982,1047,81678,99
1081247,982,1048,23094,28
1081248,982,1049,53701,65
1081249,982,1050,75750,91
1081250,982,1051,73393,89
1081251,982,1052,51377,62
1081252,982,1053,28753,35
1081253,982,1054,27570,34
1081254,982,1055,27757,34
1081255,982,1056,23511,29
1081256,982,1057,78538,95
1081257,982,1058,11956,15
1081258,982,1059,19547,24
1081259,982,1060,43706,53
1081260,982,1061,33498,41
1081261,982,1062,79073,95
1081262,982,1063,47608,58
1081263,982,1064,32623,40
1081264,982,1065,15353,19
1081265,982,1066,17227,21
1081266,982,1067,33020,40
1081267,982,1068,60779,73
1081268,982,1069,66482,80
1081269,982,1070,87409,105
1081270,982,1071,56041,68
1081271,982,1072,48785,59
1081272,982,1073,32284,39
1081273,982,1074,48633,59
1081274,982,1075,19858,24
1081275,982,1076,72792,88
1081276,982,1077,14310,18
1081277,982,1078,15396,19
1081278,982,1079,68238,82
1081279,982,1080,55910,68
1081280,982,1081,45494,55
1081281,982,1082,35442,43
1081282,982,1083,40277,49
1081283,982,1084,33441,41
1081284,982,1085,25713,31
1081285,982,1086,28057,34
1081286,982,1087,48290,58
1081287,982,1088,81109,98
1081288,982,1089,49044,59
1081289,982,1090,51126,62
1081290,982,1091,24795,30
1081291,982,1092,14749,18
1081292,982,1093,22433,27
1081293,982,1094,56800,69
1081294,982,1095,68350,83
1081295,982,1096,38151,46
1081296,982,1097,35121,43
1081297,982,1098,59868,72
1081298,982,1099,16259,20
1081299,982,1100,38588,47
1082300,983,1001,50387,61
1082301,983,1002,27945,34
1082302,983,1003,49581,60
1082303,983,1004,18620,23
1082304,983,1005,25734,31
1082305,983,1006,8230,10
1082306,983,1007,32410,39
1082307,983,1008,27537,34
1082308,983,1009,32230,39
1082309,983,1010,36950,45
1082310,983,1011,16243,20
1082311,983,1012,35433,43
1082312,983,1013,23989,29
1082313,983,1014,17746,22
1082314,983,1015,37075,45
1082315,983,1016,21167,26
1082316,983,1017,41240,50
1082317,983,1018,26110,32
1082318,983,1019,44880,54
1082319,983,1020,67532,82
1082320,983,1021,29112,35
1082321,983,1022,29348,36
1082322,983,1023,12329,15
1082323,983,1024,22554,28
1082324,983,1025,48515,59
1082325,983,1026,47008,57
1082326,983,1027,14025,17
1082327,983,1028,34494,42
1082328,983,1029,68597,83
1082329,983,1030,38040,46
1082330,983,1031,13312,16
1082331,983,1032,24203,30
1082332,983,1033,20681,25
1082333,983,1034,19076,23
1082334,983,1035,51525,62
1082335,983,1036,8291,10
1082336,983,1037,23249,28
1082337,983,1038,27569,34
1082338,983,1039,24110,29
1082339,983,1040,31391,38
1082340,983,1041,13220,16
1082341,983,1042,37094,45
1082342,983,1043,25196,31
1082343,983,1044,32512,40
1082344,983,1045,33880,41
1082345,983,1046,44264,54
1082346,983,1047,60657,73
1082347,983,1048,28899,35
1082348,983,1049,32658,40
1082349,983,1050,54729,66
1082350,983,1051,52370,63
1082351,983,1052,30341,37
1082352,983,1053,10513,13
1082353,983,1054,8351,11
1082354,983,1055,32779,40
1082355,983,1056,17725,22
1082356,983,1057,57510,70
1082357,983,1058,17502,22
1082358,983,1059,18151,22
1082359,983,1060,22668,28
1082360,983,1061,39308,48
1082361,983,1062,58053,70
1082362,983,1063,26565,32
1082363,983,1064,23942,29
1082364,983,1065,17618,22
1082365,983,1066,16403,20
1082366,983,1067,25725,31
1082367,983,1068,39759,48
1082368,983,1069,45452,55
1082369,983,1070,66391,80
1082370,983,1071,35009,43
1082371,983,1072,44187,54
1082372,983,1073,11240,14
1082373,983,1074,29377,36
1082374,983,1075,9589,12
1082375,983,1076,51765,63
1082376,983,1077,15790,19
1082377,983,1078,21200,26
1082378,983,1079,47204,57
1082379,983,1080,34876,42
1082380,983,1081,24462,30
1082381,983,1082,14402,18
1082382,983,1083,34508,42
1082383,983,1084,16269,20
1082384,983,1085,15304,19
1082385,983,1086,29207,36
1082386,983,1087,27258,33
1082387,983,1088,60087,73
1082388,983,1089,28647,35
1082389,983,1090,30091,37
1082390,983,1091,13727,17
1082391,983,1092,20553,25
1082392,983,1093,16643,20
1082393,983,1094,35768,43
1082394,983,1095,47323,57
1082395,983,1096,31374,38
1082396,983,1097,14083,17
1082397,983,1098,38844,47
1082398,983,1099,22064,27
1082399,983,1100,17556,22
1083400,984,1001,55349,67
1083401,984,1002,32916,40
1083402,984,1003,54558,66
1083403,984,1004,23608,29
1083404,984,1005,30719,37
1083405,984,1006,23225,28
1083406,984,1007,37371,45
1083407,984,1008,42084,51
1083408,984,1009,37200,45
1083409,984,1010,21880,27
1083410,984,1011,29124,35
1083411,984,1012,50467,61
1083412,984,1013,39026,47
1083413,984,1014,29866,36
1083414,984,1015,52095,63
1083415,984,1016,21008,26
1083416,984,1017,56268,68
1083417,984,1018,41132,50
1083418,984,1019,49863,60
1083419,984,1020,72491,87
1083420,984,1021,34094,41
1083421,984,1022,44373,54
1083422,984,1023,27369,33
1083423,984,1024,28853,35
1083424,984,1025,53479,65
1083425,984,1026,51985,63
1083426,984,1027,29055,35
1083427,984,1028,41455,50
